2096524,2184404
13697693,6433930
10005481,8333057
9212214,12848457
2894614,7875345
26782677,17560119
16357742,11603095
26392840,19463577
13974990,27329707
32055570,1263921
9046776,7138822
22236415,18559243
14100391,24898306
397066,28860931
12685098,4753219
30125676,11296520
26621179,21042011
17779537,22501547
1856559,11703586
30470660,14902012
14899,8358943
17104654,16895554
5991087,22246827
32041057,16852879
12972297,15855934
30644802,19443395
13406816,13181318
26925336,12083195
10934640,32959407
18613179,6522616
2434113,2392720
20948095,5747592
16806422,15712274
17234329,2838141
31075947,13282188
1802241,11960101
9968778,4960367
31266436,11995631
9328004,27849970
1966371,18141470
11370755,26965274
5730162,1124658
2920412,492255
502553,17810168
13223364,28086448
27737625,16057819
9784857,11679786
31896331,4969834
7761437,6341436
887798,17589687
23209361,28088978
14626539,8876660
17642774,12214391
25580034,29189496
3313726,20032528
353015,23607705
19445681,6999333
25493751,14790520
20108883,6110535
11755988,25573944
14959312,18147229
17491523,24666794
18658674,8961304
20296523,33079301
1022136,6922084
24797586,28085659
13621630,2230606
15545766,16307619
29491768,21594097
7626490,23241119
13548307,9389171
18279853,17703259
21921646,19559054
29886925,15188508
7010201,9385151
21821763,11223031
25259051,2456406
470016,5657581
20625146,24260652
8804516,2048440
4615160,21280091
11284028,30126321
26161913,25434531
14533185,22179188
6025660,32395747
32058504,10707888
1242146,17593167
28980540,31780297
9451263,10346186
3281817,9752360
24434788,23464461
18251400,16157820
2750164,8493059
6175423,13149873
18052931,14433792
26698914,2039788
9814101,17172539
14184045,12851721
16447406,3697726
31632881,15716016
20395219,31374487
12509038,23075197
3533684,3571106
3913157,28691790
22283665,28266391
17754793,15439410
7357528,24387265
30196716,19380755
24446256,18648853
208278,17834637
20575945,14329076
20372215,19348239
22028464,29491559
27581256,18405052
30760499,16786576
274709,13697577
22320151,5016996
3917334,30661985
7075575,8961073
7079822,28695389
21573303,13601532
29561328,24087639
12747262,2988337
7935201,21489939
1243918,5110594
13828933,23883168
18097647,12302641
18232705,4698777
28384848,6698121
25878163,17177707
26911237,1633493
13080371,5056696
29442956,1228259
32525461,21846589
7874178,2760585
15274761,23676018
7759469,8889158
16004876,26624059
3532485,22177916
19720705,21849050
30560676,22545548
30904882,14020753
14219520,3074217
29923394,6686985
19440870,21242770
17106625,18066431
11376521,19921424
20968183,31924030
24688283,22328698
27193508,19509118
5724118,12366847
17908940,32008720
140569,3980044
33269314,12238346
24341257,27936905
10984719,6374091
27159440,6267963
18119788,7977613
2653232,33373972
32179559,18040809
14700171,21889724
25590505,27866599
6176781,19337228
8966712,21242535
12612631,1019860
3028390,17913108
17123992,20915632
10535320,8849092
28638087,2476332
10665597,26407801
14040587,1230344
15080691,29823063
24668377,30861533
14558121,16213324
4056985,22276596
24547652,21242821
8042430,17136779
20737742,10796572
30039494,11240796
27980275,21263330
16640569,10313637
10786982,24575867
22787161,16794753
33069652,31281696
20309738,24337612
2712916,2560965
10050035,31408752
27042239,6712560
23722734,5847629
29007177,6355212
12301120,10534033
3970643,15409208
17617768,1865159
10065622,32702496
9963473,10438491
32174671,20839402
410277,19559146
3048536,22578101
742545,10782751
1048592,3351745
42207,27877721
9861891,21691314
23009235,25884671
26894510,32944919
7485604,33136041
30189139,33345684
1157903,16823293
9234746,7648223
22101722,13095299
11246612,2740986
9059892,22273580
8522394,5828544
31995493,18650855
3032341,4307790
28248221,4035583
17790980,5053513
18220907,2810506
22171247,10065293
1229732,12385725
1523745,13409103
7107129,194905
13145972,13204786
8192730,21003025
17173700,19229795
1414603,29635865
20615233,2395451
15695324,26702010
12631368,947309
3138026,23878695
22412513,26306646
33087430,24361822
9834384,26984292
23480569,16240733
725284,32652586
2371655,10374009
15436706,21618726
32572757,2775311
24336645,29600444
10644060,24047213
9397732,22680179
31573595,838699
28467644,10643707
15357086,9685177
26971128,13189892
27564303,15751808
13342566,6506
16330554,12682562
11046972,13410759
32858206,27050777
14895959,24650726
18697095,25279945
11642851,32432691
19935493,3355073
28006148,15598482
12722489,106620
24997815,27905479
14247188,21236899
30822287,15132636
26473784,25122467
27372400,27806878
25213719,26899724
5684728,6884780
25142802,12660855
4895671,29198379
12145879,22331210
15355878,18068646
9548308,14555661
30525118,17714194
13035968,17147311
33256727,1774745
25561851,25910637
14675840,32131357
30867686,30309043
20864363,22820614
16304974,2110908
6141854,6512220
19105452,27729455
10013584,13965509
26632524,9189266
12736473,30510166
20091399,22870471
31371349,7731157
23610247,10097261
24615732,19052137
26062179,3590243
28836494,7942465
23708439,307002
16394411,18208319
29456168,27225301
10405800,20419368
15667054,18952205
2123670,5358952
20770272,29268887
5161171,13076201
1507280,2938097
8696482,27803923
29244412,8035247
3846352,10352490
25081442,11160022
24251759,12995558
6379318,16966316
10858079,31479680
29143271,10903972
31789260,18059771
1787804,12046283
31029063,2075773
13064974,20497004
20267416,26407667
24341038,17320503
27080714,30212306
5879404,2197177
13469242,20370996
10650408,11699814
9092142,31466207
10955790,88064
33353409,21785919
15070183,28948130
19561257,14816213
4070319,22414900
22774687,23169065
30140520,5696160
31028721,13961924
14105739,2236530
25251593,22618168
25415799,3138122
6707497,21786564
16671706,15897302
14701809,21183638
30734441,3348380
17684457,24097594
33539293,30526827
7646628,16602416
4429195,10273700
570163,10184005
5455513,10778683
11564808,27318184
19077663,31269541
20472311,31224134
14535466,6830211
25940087,5632631
14361862,6077270
11128266,10084743
13608119,31034110
32740670,21056029
8052996,7335239
10491944,23727879
10761223,2242397
32770490,32750719
14493602,19892828
10738795,21537120
14113978,22962387
32452370,17028705
1457080,6340468
11395666,19612372
4340504,16955337
32567703,4792058
27946894,18550822
32421168,4942960
12576651,24826029
12969410,9559475
19106467,7317924
32445367,6565467
12145583,11740133
14403532,10255867
82705,16371897
13610089,10180669
25548045,11451100
19231217,27145538
28810899,32812784
4790946,30795205
19689835,29691448
4095304,28380947
7638824,3621583
12032070,30413656
32965,28383530
31277379,2360141
29138780,21739321
33052683,24772307
30587101,20391386
4482508,14170744
9765415,12314100
19463276,13777017
16660084,30627583
14138369,9905219
31971961,27347267
7610161,12593148
24614944,27226763
3838350,10322972
18222680,9117867
16801182,4762018
20102845,23785856
24130227,24647653
4225450,31591637
13753664,31442834
28460930,31250652
5885653,12516564
28890266,18146955
16301401,26407740
6443964,6512558
10449861,4028004
4268441,17765597
29452527,21996255
8303133,28436037
9720729,27540341
4650758,12396128
12991860,27440952
28507569,26886789
33098024,322944
18774131,12120462
29129244,16092486
6407801,19588433
10555175,384501
6771593,26935368
10546113,25567283
26105752,2612513
15932907,16631212
20747405,14912123
8604020,18882401
12791598,3226033
33465278,33002121
9873031,15844313
26850731,16080014
33405898,3527894
7539682,33484586
6116099,18137281
25188364,31225379
10908546,3015784
19400750,17213639
17700218,23443003
26444761,28647830
15390882,25573721
18387269,3839787
9541205,13621533
19750658,28965368
7176201,1970146
28627322,27208392
31564179,7249995
3833293,18888350
3058967,5035224
21081674,25249012
7826701,4173333
1271587,26095078
30316358,33096729
27206777,6913602
2130522,664763
13858177,27920419
30993759,24953888
4270799,425721
30351449,5351951
8390786,21661351
27765323,13492916
6901620,13798829
4286542,3137073
20806413,11289322
26857358,2905785
12698608,18413564
32582318,231799
9032223,7752146
31005016,24562467
22875077,7371106
10790785,607593
16750656,22116128
12075065,3225351
13631917,12600372
3085928,19260641
8247684,22967541
30530682,4589256
10381177,24498362
24529473,24076112
29144133,32424829
8290064,9886316
8696970,11671141
11093099,22381343
5272166,9284790
16192559,9329933
21780209,15029037
28969901,28324652
15179587,27166813
25633668,17906022
13245227,26281221
10721981,7172973
19598914,10367987
9503235,23637898
23654015,28850551
30095967,18745524
17909241,7217897
13928803,905136
3518457,31905626
31660847,3403658
11617282,16247525
23554351,26795557
12796936,11077297
1737476,23752245
27987299,15773744
1877371,25486432
7380669,13392539
18768374,25429463
1507227,9197114
28792635,15987502
10287268,13951350
24355586,21956272
9918036,8968265
20136503,19733001
19456580,11583247
724047,28707709
27384234,2272828
11293855,2725763
4549180,31814914
