70469,767057
430259,452274
378268,545522
973516,6510
653749,248192
829765,379000
158403,431827
415722,789424
534779,675482
117455,554377
558433,563635
658075,374909
513852,356776
263388,10410
79283,996129
542449,115364
204976,100224
506929,921510
1035347,635116
160471,859893
886059,1022243
295838,237542
386598,100049
197017,521252
134817,340680
206484,530923
435232,721521
776304,661153
1008464,299716
358692,775883
117620,123829
477649,281986
440856,916076
218360,933578
36551,564660
125196,922007
973759,329486
98048,789563
603424,616520
920540,555991
724901,1023268
460123,49597
313110,601703
713621,302138
460449,988132
784672,1048311
155384,379244
43902,882214
821905,1045310
605115,631552
961655,712031
622084,287626
912716,572033
289634,946038
766081,200304
194151,631757
583057,838060
839251,140170
305647,928690
514158,155562
48276,371618
946298,248317
302997,20298
166884,93988
811713,172882
490261,342343
714855,120858
609619,570022
341606,819706
598535,1018106
558666,296223
231881,382065
391890,684191
87654,754573
728111,450196
323367,445315
963222,228068
311799,188317
965659,818431
413346,556296
639875,544085
90914,85978
966083,500292
951076,286081
589565,48464
619807,212142
475721,982249
401688,63160
908630,611489
271313,736969
851409,86421
510291,310184
1011394,933626
384794,472491
1004415,535306
298152,169844
145540,170854
849192,137552
115838,169112
516572,796817
682236,350164
28520,551453
861883,83777
607112,433469
491826,483541
459205,157233
461801,431526
696209,830061
116348,660414
667589,585522
406897,902875
153048,137799
885477,34104
958253,20413
910835,488515
890811,258895
413418,152177
385997,971671
480495,713368
298511,212325
348987,218884
1041417,289219
556353,471612
311081,519605
566549,574901
674260,805775
652035,173804
1032869,362163
496603,640557
739234,649168
680323,142090
287865,228689
520841,1039821
675079,988496
378336,497278
978180,30844
203692,134581
334492,709543
552697,140658
153514,590867
434792,832557
129219,370069
147268,126697
1037746,545894
808779,1041277
567544,709622
368951,855911
265958,277360
490359,394344
720187,830591
987867,761791
140735,816344
635073,867925
775501,332628
925995,947242
235664,586220
616827,476000
1021258,754345
991204,787401
109940,184997
872050,836176
261448,382839
384608,965804
600718,15587
804298,779451
433564,659073
331290,552071
241723,280309
31066,254802
63333,809133
263046,1002029
728796,634515
847649,712337
503039,963045
323026,167923
198098,72045
588412,445921
457200,354711
562740,424736
666963,663651
721079,949084
654858,446455
142183,125056
712882,617113
311195,271931
277312,229152
889329,698953
242363,369006
948374,559661
326131,31545
337371,595805
264643,592531
792363,175518
203572,829624
577139,997408
513299,399689
498989,458008
865458,1039334
506044,809203
811329,674801
971658,450018
894448,723145
524586,700018
349474,274192
487972,67052
830040,974472
788812,138153
292080,484070
304498,691012
737243,23925
272898,69185
56644,787629
199798,573722
593327,637654
321250,706789
195461,385203
851377,302203
346843,76173
899944,88037
105841,743007
529854,98032
981018,975560
724627,53322
132436,777035
968218,190726
234706,3529
445839,613741
66709,691848
839382,965379
838314,846324
958993,394555
897597,151870
803262,806335
352093,385601
306423,454465
1009424,417200
647587,250341
790659,849189
532953,482974
15577,809440
222302,329640
1036494,466985
398382,94979
221839,222932
21039,34065
799350,803380
14992,272601
731880,962999
454945,222468
958057,732101
1007834,717999
904975,626665
122621,679202
347100,743456
636331,637461
94973,471837
45194,449696
507877,921254
136186,770555
3379,558762
401565,457277
913590,880489
843093,571583
681833,510765
69037,498536
457764,602659
585069,1023996
426442,723358
702593,1008328
177418,434859
500626,853066
603757,817903
289441,563254
663349,240143
389815,1026818
855710,165219
57110,548951
148859,751471
